id,is_iceberg
86495291,5.7551734069323426e-15
3a1e6edc,7.604142331024425e-17
04ae316c,2.170641868527965e-18
55b72f88,7.166924437730947e-19
9edf0874,8.334159387845436e-20
de7eb7b0,1.2105343241544006e-17
8fd16b45,7.279044468423324e-17
de17a92d,3.81632091989788e-15
4f51dde2,8.580279643052532e-17
db88e2da,5.8200063939761504e-18
033bf9cc,6.505522839901822e-20
2c90e088,6.786167934286647e-15
b25710d6,2.763982451020161e-18
0c8745a1,4.026214583084664e-14
ec09233c,1.9464856418982918e-18
a32fa735,4.733728659897628e-17
8921684e,1.109092169466123e-16
3850bd24,3.909680745760461e-17
ba94b662,1.1905320182993497e-15
51947437,2.66974322423591e-13
48ef9920,4.21478068987248e-17
80f839bd,1.2721972176012153e-15
d52181a5,1.5678415529285332e-14
a07b801c,1.0893344642269264e-16
ee59f0b7,5.80393592903547e-17
e93abe2c,4.1833077910538173e-16
5c38e92c,8.957741512586812e-19
2f426cd3,7.815022102027469e-18
fa8081fa,9.872300025657899e-17
cead086a,1.2024486336666948e-16
e31a4505,1.3737410294780533e-18
366668dd,5.259651085975578e-15
a4f0d913,6.647145051928509e-16
38209683,2.7484048616474707e-15
85858e46,1.126046526522153e-16
38e9bbc7,4.2924884850703245e-16
2331ad83,1.6270161428324896e-15
86fb5c2c,1.4787043265978466e-16
40a5ad4c,3.917642154015492e-15
dd257f72,5.89348774292138e-18
1346d6f3,5.6550781603616524e-18
bdaa3500,6.880080171214626e-16
68bc8f81,4.939116878075606e-16
b3be1080,7.05654545679187e-17
042addb1,2.496921838398853e-14
a3b21b81,1.5973989370295615e-14
8507aa1b,4.834413864916081e-15
49e04ac3,7.124815650596077e-17
9373b2b5,3.301789684062181e-17
793cdf75,1.0895080191271493e-18
3c8b861c,1.152726848405163e-18
a2a949fd,8.788057629695312e-14
240d0de9,2.1031600605655825e-18
cd6587f9,6.209472540170372e-16
2919a291,2.4904967295344596e-17
0c731f98,4.712337831295553e-19
0cde1ea2,4.045751906232853e-14
2ba68887,1.392621903415609e-15
c48bcc28,7.14504213563202e-16
06f67e54,6.792458847985905e-16
d0eea3d7,5.247415637149847e-19
91c2cbdc,5.950736003217501e-17
f8824e71,1.0978358460596647e-17
da201a69,2.6131549585127015e-18
b1763bba,7.184579573930125e-19
3defbdf2,6.010895691115625e-18
03375173,2.225062643510645e-16
34e938ae,3.0490861842747546e-14
cddb4fd1,8.379790914904379e-17
dfc02239,2.1897882872944847e-17
09c8b4bb,3.727201063036568e-17
78e3bc48,1.6262638208742325e-13
3d9d5d0a,1.00865020848732e-16
75777e5e,3.051932500851149e-17
874e0674,2.3641931815126515e-20
a2c271b7,1.6614604199952305e-17
fcda7b52,3.491017154175213e-14
9b1141bc,3.9695095283263395e-16
ef783f5e,1.456997127384941e-14
1ec056d9,4.8262276355880027e-17
21848a3c,1.8950396813679544e-16
2fbd6d72,9.368900139472992e-16
81b69ec9,7.66417010015846e-15
b07684d1,1.8256625544680294e-17
da10a121,6.117266015839926e-15
c8c862ad,6.649243377531986e-18
c6255c3d,4.2186208655265e-19
7f7f6e92,1.0539290455440463e-14
ed77ef56,3.3509190012099716e-18
617a4212,1.7264013772700336e-16
4625acb2,8.432682584982518e-14
fbc4c5a6,6.848993929701495e-17
3e396833,4.876783405022626e-19
07d44170,2.0520078302164015e-15
20ea26b2,1.0206639480934687e-17
75111b42,2.102470453323787e-14
db0571af,8.018927086105466e-18
09db79ee,1.9062923817233298e-16
6f32e885,2.4336677670908415e-17
d3b661d1,4.0222341529193675e-16
997e1935,8.362746970879287e-15
1daa6fa5,7.752228174750608e-17
f9928d0a,1.858173631129895e-16
422bf7a9,1.0651422509616635e-19
4bf4444c,1.5799595601811783e-19
ef688a95,2.841819360839819e-16
3d4a5aa5,1.3401796650488168e-17
ccb301e6,1.4265424495191507e-18
2c4f7049,2.3792879210048704e-17
fe465269,5.260006773638975e-17
28a3410a,1.0524012469231278e-16
ab03609f,7.456098177201115e-17
bb00cc2c,3.485655721492713e-17
bea698d4,1.5842704067736196e-17
4bb3b85f,1.1422672974593234e-14
81bad45c,4.4397566111301624e-17
38160980,1.5378303985538459e-18
aeacbdfe,3.788814107270948e-17
90170a4b,7.349892289365144e-16
98bb2653,6.153745233410164e-18
aaf748d5,3.0728902797230373e-17
8e66457a,1.624031820766186e-17
dd02276a,8.54320573887015e-18
122d40e0,3.1878736788238285e-17
c8bf55da,5.311020987248591e-16
fa1adbf1,3.3155200136909183e-18
7aa69166,1.5366634535046867e-18
dd7bd19f,7.904738574486113e-16
6328108a,8.235630539493128e-17
1e8a608e,6.5450322688304105e-18
8b86dd56,3.651791473365416e-18
69a787ad,1.5758552709274492e-18
1d3146f4,2.817682892310012e-16
81730562,1.267247771156348e-14
8a35f5c2,9.318069162912669e-17
61ab72d3,1.6702880914923964e-16
044a7406,5.735489314150218e-16
fc3151cd,1.8136714189948694e-13
f36504ee,3.4560471947169263e-19
ba683156,1.3788777350552239e-15
542117da,1.6239025820672808e-16
5a162a7f,2.0795795732126964e-16
025b5b6f,4.5220562017135746e-18
bde54a2d,2.764369752492595e-20
adeec0c5,1.2316336749881276e-19
3c4926bd,2.6596389520615474e-17
15c1df8c,8.016362826206551e-17
b82b4ac1,4.803056281692253e-14
3a5b4e9b,1.645934943001131e-18
585ed630,2.828387271180938e-16
dd278a47,1.3988679667203094e-14
60480549,9.320117318978017e-20
624c9940,7.355308853304598e-15
13e9b91f,7.875268313017666e-17
7568291c,2.1761573434163461e-16
88163388,2.137356120678831e-18
b971a89f,5.397121886336991e-18
e3d4231f,4.1431123719374565e-16
e819a47d,2.3080373954536353e-18
b2c53a73,1.3990894658360165e-14
283d644f,4.2750811639108606e-18
ebf7ad18,1.756090874688032e-17
60d87a61,2.0304766762136708e-16
85d48d3e,2.7898866061733555e-15
26c99563,8.378009657555863e-15
96a7db8b,2.536837207247028e-18
2fb2bf43,2.81928071574025e-19
ab7b57bf,2.253714062347114e-16
d9b5b9a6,3.1865014192748275e-16
ed105429,8.748642661442595e-17
a4d07f1f,9.3718177874732e-19
f4d0acf0,5.312147172973067e-19
82ee82c5,1.269854721515804e-16
fe1a25fa,7.673645222464683e-16
168ea5f9,1.2700091065053309e-17
ca4a4220,6.130130964001061e-17
51afbf15,2.327212424329592e-19
6fe1cb35,7.737658380877222e-18
325a74c2,3.656564576815088e-15
f5542416,5.261795667518907e-16
f616137e,5.521634488812454e-18
41efe2bf,8.794205837533547e-19
93dc88d3,2.2892562596456188e-17
8c9405a3,4.1909244701342056e-17
045279bf,1.2366069578003986e-16
b57b83cc,2.1196818187048592e-16
4191b0c5,1.041199782134894e-17
5c431a6c,6.552801976324122e-18
e24eaa9c,1.2146221887030918e-19
3b7cede2,4.92129864667505e-19
4c88cea7,1.397948304668295e-17
735123bb,3.3502320938856957e-16
e0863e49,2.3578547614349476e-18
17337a3c,6.506819833252912e-18
cdf6bf13,7.622667868023163e-18
9cb5ffb6,4.820597182594477e-17
991e8928,8.70220556903448e-18
4ec88382,4.529931540171508e-17
1135316a,4.395690714665993e-16
a9c4017c,1.6185213089614803e-17
3eb009f8,7.279933191273451e-17
41c8f59d,1.5339190692371246e-15
bd08f301,1.8076741885590837e-15
2dea3c10,2.51247415740383e-16
21df9aa8,9.968007601857142e-16
4fb98066,8.88926138034314e-17
88278d00,3.757076676092391e-18
b91fc4f6,2.3306463062375184e-15
a81801a7,1.0751447929322325e-17
a7011888,6.368519122582924e-17
20797ee0,1.7266836112950367e-17
156de434,5.483460907562687e-15
e3fa79e1,2.1222362930571273e-18
673d05f9,1.4952096900173827e-17
6f1a2bea,8.61908301645964e-18
0722529a,1.511150618474137e-17
9a36ea20,1.9436745926636222e-17
82ba8e45,1.2215801962694133e-16
e5071475,6.097088208728671e-16
3982603e,7.945673029848953e-16
315f79dd,2.1919192699885438e-17
38966c15,1.5510635719549233e-17
6fc77029,4.933434981065424e-14
6bbfb792,5.550754141506465e-19
c1f9de1c,3.781178369949246e-16
0448f16d,4.519680985671853e-16
9c0887bc,5.494466155183456e-18
99876723,3.292984511877677e-17
e9977f35,2.679988687008761e-16
05990fe8,2.472775046655001e-17
6da49be1,6.519043081164607e-18
42968946,1.464134396405095e-14
8bac146d,4.476812317339068e-18
52be3878,3.432036418349148e-16
b5d334a2,1.3760186547511058e-16
cd54eab7,2.305656293194675e-15
70e17a00,8.332741543406853e-17
76da2e09,8.017917925758151e-18
1018fafd,1.4023508179686534e-15
a6f86664,9.859202778710979e-17
0925e0f3,9.437541423043602e-19
c0cd8ad3,4.417086237518044e-17
08eeb467,1.084317977771262e-16
d342c127,1.3196332014056481e-14
a31b063f,2.870460034600131e-18
838e443b,1.1834936244939197e-18
00ffd537,6.764712695611814e-16
ea8ac8e3,2.19564340254238e-17
5739c2ed,9.362567013092714e-18
1827f4a9,1.6641747794263542e-14
559d3e5e,2.849884040939966e-17
a6a2f417,1.4504978435806587e-14
98506661,1.3304005042366434e-16
54762b78,8.344346556528727e-18
b34b9b95,2.886191484736635e-20
1295f069,4.76984157873157e-15
5931c596,8.677476177441595e-18
aa62d2b2,1.248336209314375e-18
3c467ef0,8.277981545790868e-20
d7b396c0,5.985679917322559e-18
00fd8535,1.310318610371775e-17
6d922625,9.730606077840154e-15
1f749690,1.7987222331748817e-18
5c2c30dc,2.5563684741096437e-14
4bcebbbd,6.82458283720832e-17
9b4af647,3.294530347006416e-17
35819270,1.374151211800206e-16
aba22784,1.360254899170077e-12
d1ecb44b,9.524173984198914e-16
47f97476,1.288558664829057e-16
958f8945,8.584784127456493e-20
bb83e011,5.002828049390114e-17
32549da9,5.053752183031022e-18
812f352b,9.602709952626046e-18
a1a7da5e,2.6250771292250406e-16
40dd9e4f,5.118551754459625e-19
f6911b40,6.035046221715846e-17
ba21fc44,1.7598337676981608e-16
2cd3d75b,6.4134082159578165e-15
76b1a062,5.785122119593258e-18
a328f94d,1.783382013618721e-20
6ddcf135,1.5363527437870965e-18
f085c2b8,3.39105215016982e-18
4c0c92f2,1.3680325369568166e-15
2f32716f,1.3154063375922597e-14
f543f25e,2.0057099953187716e-17
5e079fbc,2.965015114941155e-14
8d2dcf2c,2.2633831657861703e-14
e92e43a1,1.0816249688643648e-15
ff31a7eb,6.234051856384722e-19
a25a9ed4,3.2345616663613866e-14
650adcd4,2.434974412605703e-19
3fad366d,2.575375512281204e-15
fcf7b45e,3.736297402796691e-17
024a495f,3.8785027202865613e-16
ce7b4316,1.1518532381448273e-16
aea93ae2,6.33273727451735e-17
56de208d,2.4584223049743484e-17
cf605bb4,1.0274343552327662e-16
5e8d0b1a,1.9676965793966522e-17
58c92118,2.4890425046585607e-18
178e3900,1.1874725700354529e-19
05ace38d,1.919871206457202e-11
70ca10e9,2.2025486401215235e-16
2905e883,9.09040887513113e-19
ed28066c,1.12533430416241e-15
a41c4e66,5.25392823690763e-18
ae6960d4,3.2135522105387817e-16
077abf82,2.41057677213724e-18
d5ae91b7,3.6958619758359346e-13
15d542ec,1.2930944733220446e-15
54d6c134,3.8861981738446346e-19
b20b3b2c,2.514739515257526e-14
5d0fb3ca,6.911082644147124e-19
26c5b453,6.6029870240877125e-18
9a4a0720,1.7212230989452348e-12
a82f0e68,7.791658881934276e-17
13c555da,4.962492241180191e-18
535c04c0,2.2452178255777856e-17
4afa3311,1.170250545605007e-17
187a71e9,1.8321108773291335e-15
fc668335,5.24895977655833e-18
699e6228,2.127684724956861e-17
d81d6a6b,1.0653957911251927e-16
2d0e8dfe,1.1668867335877433e-14
2e9f7689,3.0430042441914964e-17
92d9b192,2.3488605784804748e-17
0350f9c9,6.667979970259585e-13
dab6ef2f,7.519233445520829e-14
971c0e2d,1.1827314602775133e-17
85ff72c1,8.046670697380714e-15
6e0dedfb,3.618061000131749e-15
719ecd9f,5.9900428814634696e-18
1f84ad32,5.1021426624556806e-17
8beb23a3,4.838278147508282e-19
6b6cda4e,4.67005861065628e-12
7813a178,1.7710013888879404e-14
f6d8c596,1.9531138815057098e-17
ad72e7cc,2.8637271268667228e-15
36f10464,2.0300484613541644e-18
b5bbe5c1,1.0432388443833831e-18
93616adf,1.778481409790201e-15
426dc3c3,2.5726135959205588e-17
b4a715af,1.0316360853286784e-17
7147e6ce,1.0845988055892236e-17
6824d568,4.293127730247706e-16
ef70ca77,1.4698099603033724e-20
1d6a39d1,5.46646053279482e-15
d72e194e,8.362023742261109e-20
dead08da,9.879877000068885e-16
fd8b350e,7.388548967253699e-15
1dd36292,1.769268244417035e-19
9f9360cd,5.157622261709653e-16
405a0743,1.6891373456238568e-18
a5b8617f,9.841810280628092e-16
45b17db1,1.3826010271935577e-16
0813f8c6,3.587204714828908e-17
d0cfb33f,1.7203242260662137e-19
6f32bdde,3.309660274503399e-16
24ce1fe1,1.1153640910985165e-14
1bb6edbf,9.863458325177544e-16
da191058,9.788600597323863e-17
4ff53c75,7.480977202458088e-15
e842f5fa,1.6499646158900372e-14
69e2364a,6.2714412588332595e-15
15235cc1,6.8467540834213784e-15
d345c4c6,6.661937704802531e-18
b18a8a69,5.477293660673729e-15
3fd9206e,1.5258611431659408e-13
2ed7a5fe,1.0984391088803996e-17
70fe9ca4,1.1504172526014353e-16
13565498,6.5329343387815155e-18
ddc3fa9f,1.2349004511094772e-16
e491a6e7,7.966675211776124e-16
5b2c46a2,9.031396642914316e-14
13d2e078,1.5076612397781434e-17
f760d407,3.4288192283967985e-15
e8326cfe,1.8832097068832016e-13
7cd3b62b,1.3483067913295113e-14
1969a59d,1.298280893255361e-20
9c523426,9.6938113901279e-16
18c64bfe,1.70852120658521e-17
49468b7f,3.746984193739843e-19
7c96ac36,7.640429751880391e-17
d5d5f209,8.79539371852401e-16
7244e8c2,6.279026121238567e-16
1c886329,3.8893399092086875e-20
0279acd6,6.79727661257121e-17
39194f5b,9.196581642655373e-19
ab792a35,3.0827073254072657e-16
3be44370,7.093002615109533e-18
215e6c06,5.7955917446063415e-18
838fffb0,1.252878609609664e-17
ccf5f427,9.442227814804021e-18
5952b07f,1.0433827117714214e-17
042f7e39,1.1651197593322998e-16
72b0a22b,2.660459556588231e-18
0f6e119b,7.69521915163125e-16
7572f0f4,5.797347600892608e-15
8dc03a14,8.951767614202954e-18
a6acf575,1.138301723251033e-19
3eac5d7d,2.7236583705769627e-15
ae5b5c79,7.7556925395048785e-16
7662252a,1.3405243373134333e-14
da217416,1.0742996831799024e-18
e606610f,2.322237191439027e-19
00a92ec1,8.195034071162552e-20
d123323e,8.167079269716776e-18
b0f07395,8.256355218868399e-18
e91a8ce8,4.749392151976932e-17
66be052e,5.2699286396504274e-17
03eec7af,2.938212281984598e-14
f58ff82f,9.799140995910157e-16
0ce8152a,2.963064906283397e-14
436a6ee7,5.2250491283357504e-17
7d79cc0d,2.012867920031438e-18
b4d31d23,1.1582995559201266e-16
ed22dcf0,3.7897883751547914e-14
0185ee37,3.941607601299293e-17
9825dad4,1.1880459765991583e-15
4caff066,7.101924706957516e-14
7656d0d0,2.0274745796903648e-15
13679a89,3.2673923709058987e-19
e199f1f8,5.21119277774069e-18
499deede,2.317250003720659e-16
60e363bb,1.689654705737978e-16
04b1fd61,2.4452384290562373e-14
b44e4dc6,4.9683478527364535e-17
40480e3c,4.628945588889698e-16
55886517,1.1504688521280463e-18
3040470f,5.776613160786109e-17
f8d6ce56,5.069024418680589e-18
d2631ea8,2.5035153736436714e-19
e4791291,1.0400218868687858e-15
c7af3aa5,1.2650572518068281e-18
601fd48a,2.6153643188859058e-14
3e8201a7,6.859056499135141e-18
4ffa7e0f,6.010760860675779e-17
e33d32a7,1.514443843768365e-12
31652052,8.568041836762055e-18
f56f7656,2.3092750720552294e-14
b8ecb76c,1.9268426252510257e-17
f4373ff7,3.1134803632532594e-17
764dd46b,5.55565627851425e-16
903031d0,5.87374861748223e-14
33a3c7f6,7.619901465862056e-19
6f7fccbd,3.7784508576846384e-17
c747068b,1.2886359317700756e-18
ba6855c5,3.6282039549773235e-16
33d07116,9.28181359896585e-13
13e9917a,4.3327656322781835e-14
cfc7bdff,5.707405576795e-14
c2a4e518,2.0354067305671297e-18
36c863a4,5.888784730000527e-20
6480ab5e,2.3503532562037244e-13
a4e2734d,3.466561084232539e-17
8b586a81,2.8107478100543673e-16
37230b91,8.972498884553346e-15
574ddc67,3.928096267737729e-18
c0e7b7b1,7.836430528897076e-17
8a452c3d,1.1137340092787501e-17
93ae27e1,1.3716538145645656e-15
f6768984,8.434555203519792e-20
3f858462,1.004750893038418e-19
253af8b2,2.3347677144489737e-14
45432f00,2.4585132107207697e-12
092e93de,1.1256016192902339e-13
7796b464,2.4919926148656013e-14
36c1c451,7.879613947724744e-20
a0ce9d08,3.765511488497382e-19
18d6f180,6.869949640621852e-18
8bdc40d3,1.507350716176191e-17
c0c11fcb,4.24838725939132e-14
548712f7,5.153194926373474e-17
721b0e56,3.311642860995566e-16
c4ad51c9,1.4058498560166194e-13
d28cb1f5,4.2164236029179083e-16
44ecd438,8.761771804473935e-16
560f1c45,6.585837865997427e-16
ace3a687,1.323444341448524e-14
5310892a,7.628813356753289e-16
490b57dc,1.127327266808181e-16
1495f48a,9.186002168056943e-17
9ae90aa2,2.326040671293122e-19
a4c33fab,2.594668092207601e-19
3ff9a8be,1.20736671871669e-16
910821da,2.9272773751561426e-17
5e111abb,1.4799231275996067e-16
cb484c45,4.1174462148444667e-16
a84be26f,1.508959934019367e-19
da2ef14c,6.111358596307538e-17
58d12303,9.470152605103199e-17
f7ddebe5,5.81526340651822e-16
06bbafe1,4.565024843095193e-17
b22f653a,2.1161038721263185e-15
bb9ba9df,5.93572441217895e-18
77106abe,1.6255645401191325e-15
1a45267c,9.12271648190592e-19
5bf0841d,1.2427180358170423e-14
347f0648,4.081912322439312e-17
00f507bd,9.431951069780939e-14
bdd65567,4.749560221842513e-15
34c9762e,1.121918114407015e-15
44a11305,2.7844100723012355e-12
61836ff8,1.4957850148129286e-18
5044036a,1.2254422281031682e-20
f499c99e,3.3682473597081616e-17
53f3b469,5.281636099091165e-19
d87c69f7,1.6765742298779778e-18
b4bf25ff,3.7041401304734045e-13
d6fbc09f,1.2905207868728696e-17
99ef4e08,6.34484877032829e-18
c654cb23,3.84315184986374e-18
ad288689,1.18884662043048e-18
1dbe6f7f,2.858400030782322e-16
a6ab3848,5.58401300598569e-19
187ed035,1.6266544796163467e-17
c1f2b3d6,6.878494829939831e-19
9a26b2a1,6.228189850722324e-16
0587305b,3.4529145893588844e-17
4a1ca51c,2.0360921076072728e-16
393d3aad,1.1813730177466693e-19
fa326385,4.4197930645804714e-20
9a5ac32a,7.737919976745942e-19
7171a384,8.014493398022181e-18
9bce9cc1,9.147188868482484e-17
07df58fe,5.648567618960106e-14
85f88844,1.9160104966062968e-16
c2ab1469,7.825915408950302e-17
c2ea4640,1.6447825530220303e-15
d3b46696,5.853155863819366e-19
a301c996,2.785655549546878e-14
96344963,3.2765841673087104e-16
ada29cc3,1.991340312979174e-16
f30d5da9,8.820757590733948e-17
c39c54c3,6.3578355059453725e-18
ea3ca210,8.919045176350969e-18
0cb04575,6.032206215989858e-20
df6b39bc,7.990202081281704e-16
1ebb953c,2.059018679569178e-14
fc200771,7.316906179421101e-17
ee7cac78,1.8224635955763806e-15
84fcd18d,8.676984335849371e-17
6b9c126a,6.394228425416664e-16
2dd504d7,2.7580146621923075e-15
1939249d,2.64778462670305e-17
ecd89451,2.5423506969019388e-17
37245434,6.297016571642656e-16
a865b40f,5.708314379619932e-16
414ba410,1.903348545184927e-17
53a74a6b,2.7832811950964827e-18
5d625ee7,7.40781663746313e-17
e999e44f,1.5717084118574708e-16
3c812cad,7.368588953489007e-16
10420d24,9.511844437093409e-13
6d8e55ec,1.4564652652329646e-12
101697e2,9.462939431343059e-15
c7db370f,1.400841017308939e-18
0159d0d2,8.585611980153294e-18
b79de3a1,1.8978548218379337e-15
fd1906b4,1.5039389270216548e-17
a7c30476,8.558344798441096e-17
c71c214c,2.026955401433257e-16
329a920c,1.1579991239216473e-16
7151931a,7.816721958186265e-18
d65cfc2c,5.900090664515481e-14
60e99a70,2.798326865976271e-16
0db30533,1.3435536024185226e-16
f451a7c3,2.2844146060842234e-17
276d1013,4.924215332366422e-13
2b470d79,2.0658288204946356e-17
022bf32e,1.2711161706264584e-14
a619ddec,4.475045822186635e-14
d5dd7725,3.4197241327163166e-17
8349d9a1,1.1328360911644372e-17
602d9be8,1.7923833803886596e-14
cfdf57f2,2.0931715562222397e-14
d10e56a1,3.939322928447421e-17
33ce9b25,2.8077567249593755e-17
87e2fc5a,1.0795968543512828e-15
be11c460,4.015450055940932e-20
6720afaf,4.407708408195469e-18
a21dd315,7.184220008857606e-20
5c1fcc43,4.193431147922728e-19
fde0f878,4.972213267738914e-18
1954f898,2.1547248306354874e-13
0620faf4,2.633561256070201e-17
21f8c79f,1.6753868327881732e-16
8fd85fa7,1.0688477812574991e-16
a4f38c9e,1.5574671079489413e-17
d6094cc0,5.2717782155000954e-17
82a79fd3,9.557976852279791e-18
1f189089,2.5851960056542254e-17
3ebdbc01,1.694992667666905e-17
eb2f9bbd,5.454711762299929e-15
c35939cf,2.0691119665203076e-15
30fa6361,4.612668771337507e-19
af7b68a7,1.3034190141644089e-17
07bf29e1,8.183300446965063e-17
edee2b75,3.828694800707844e-18
0d78044a,1.0804614632321926e-16
6a480cdc,3.3928931729719546e-16
f01ea09e,5.157307800727985e-16
2c21bd36,3.9564537627004293e-13
482407bf,2.6739202666963064e-18
d31f25f3,1.1984194832250633e-15
ae81adc1,7.071713467684255e-18
196dc6ff,3.9962287049506726e-19
ee982429,9.206639119965169e-15
2e211931,1.0905771707483894e-17
5c3994ec,1.1408862525904727e-15
86251695,6.229517707216043e-17
f94f31b7,1.4486708543939243e-17
2ce05503,1.0849515848855877e-15
99603d05,6.059545326226196e-17
51214b7a,1.1764611366257144e-13
770e1a3f,7.174501412141932e-19
7d60b78c,4.0255302856806565e-18
c331d413,4.2925687546769667e-17
d8ba05b1,3.850375932481798e-16
6a7e02b9,9.578782099046725e-18
c8a2c61e,1.3300902122452625e-17
8977b7d2,7.470483311274555e-15
31dd4731,5.939192532333201e-17
ae67ed08,3.9443842553301166e-20
daa5c21d,6.389832506400149e-18
42c59d6a,1.843409879946477e-17
66940d2f,6.330108560705105e-16
d1ab883f,1.0872705989677699e-17
30f69e66,1.1464575059219194e-15
35dc2fa8,7.739415255588258e-14
95d5620a,6.487635860486581e-18
f476c362,2.0361632319050625e-15
37356fd3,3.1276731811430035e-15
8b016790,3.2842283087854355e-17
e22cc599,1.5393494855533985e-12
ddc318e3,5.038234584932257e-19
d2ede6e7,9.012781840289641e-13
ca986a62,2.5663882346304847e-18
85cedf12,2.269983675156169e-19
006655ad,1.5541384339023544e-16
589d1f8b,2.496468932198062e-18
d65cd207,6.731608530450748e-16
84a51b2a,6.162527616768793e-19
1f556052,1.168939983803535e-15
7f9f3f26,6.668243302612021e-18
f1cb2169,1.5798286123203323e-17
5fdb7edd,5.710791669749243e-18
47906d73,8.860522611233986e-16
56de935c,1.3225213442042799e-17
0418705e,7.584970825524288e-15
9a1f69b2,1.2485941913633475e-13
2a95b056,1.5510872293204423e-17
fd950286,3.005546859077135e-16
87dddc4d,3.653437397348274e-17
751f5682,4.6506397735737176e-18
a6208877,9.797033083283382e-19
26a49b94,1.0687774254104984e-18
dfe78561,5.891827508713925e-17
cf37dc90,8.107326223807783e-18
1cdc9fb7,1.2492711591530344e-16
cd1a13cb,3.043647555127024e-14
aaee25d1,2.7505091032466872e-14
4462aabb,3.3349769043606024e-19
d47ba10c,9.488966212713341e-15
5e79a476,7.460743279414078e-15
aaad61d8,1.3444040764371252e-17
0dd8474f,9.02466687615113e-17
5fd9cb5e,2.960043653580593e-17
5c23d503,6.252110325850581e-17
97ac33c1,1.268174337188627e-17
e944eb0c,6.952847183526467e-16
31c2fea7,7.72916571752814e-17
916927c7,1.5051228077666754e-15
37fdc86b,5.145340283974466e-16
460c7ce6,7.623486445957345e-17
c23c235d,1.2082842406870237e-15
5fb39808,1.67870720194141e-16
08f77f45,6.978648865891017e-16
b33ce5df,9.831431458870443e-13
dae44dab,1.1195021382134294e-16
0a933147,8.255532897941944e-19
e103cde7,8.319211515563446e-17
54d6a695,7.75465704172686e-16
1c059c07,1.0216471799681746e-14
7ab133a0,1.33024754199777e-17
fbe7ef91,1.6668073154747732e-15
b664f8cd,3.851960413488756e-17
0d9883e6,6.676165459492626e-16
8e9b65eb,1.2889414509293222e-17
0cffd12c,2.3197894614360864e-15
28b81b98,1.043542407260481e-16
db881b67,8.608793303229785e-19
d68e6594,9.667734951451085e-17
e8d8b694,6.0022119490450435e-18
93fefdb6,7.629852758823798e-18
f368ba9e,3.769494725038343e-18
fdb688d4,9.507000523542231e-17
c8e48bf2,1.6047187044267216e-18
80489dd4,2.511803148490927e-16
7daf3279,9.445619089879366e-17
631576c2,7.857212296969503e-15
5f31a973,1.461052424674863e-17
e62a6db4,6.7874780791890904e-18
e773aac4,1.0249949830627351e-17
c6eaaf44,2.08962904010544e-18
4cbdfeed,1.7630591103426276e-16
baa3cfd8,2.668926784133477e-18
0454415d,7.408119964593753e-19
2ad227be,6.5932495366348e-17
97acfa34,1.7718916787490198e-16
06df195b,1.0588306043939425e-19
01e7c147,1.8124988021998605e-17
52233217,9.302153877054904e-18
49af2bd6,4.2717532612101954e-19
a327d461,2.1550976972520215e-18
75407d17,2.886239952350652e-17
438b12ce,3.1143700628382537e-14
645ae5b9,1.2773950352820414e-16
9a18bb79,3.093103864877327e-19
6246f2eb,2.0267609147276336e-17
ac7abe28,4.473315328581439e-17
ded88989,3.107891269290361e-17
5bd60298,2.1617538657856417e-15
a86c009d,1.3054235623018393e-18
5a909ed7,3.0092526282213727e-16
498b1d70,1.0417406093629934e-16
ff554306,2.474786485206934e-16
e75c268f,1.2709004313347927e-14
c2b6ea9a,1.914234242046125e-17
4fed39ac,2.2265984862975845e-17
b160de23,1.764088549717491e-12
7bc94a10,2.2483901955758245e-16
557fa940,6.429225576865945e-17
7330ebec,2.3379254472379192e-19
cbdc8684,4.600660469451269e-14
571718b0,5.666719900302724e-17
6fa1201a,9.998468891873877e-17
92c45fd4,7.057406959179446e-13
b05ac09e,1.0963093437962022e-15
e31213cb,6.458800923359411e-16
6d83f1fa,1.5914238647109782e-17
b8be9081,2.0840337422879477e-17
ceb1015b,1.2837217361233205e-15
1a9d07af,2.17480600822812e-15
5730593b,8.88699450841805e-16
d0e0769a,9.984291016174718e-17
ef4cd33f,1.2894345498360772e-15
a9f0bfce,2.3477050071647382e-17
6eb6db7a,2.1861908788104916e-17
27a55cca,5.113087192537946e-19
1731c7e2,6.958169900516705e-19
410b8b48,1.2242123987986093e-14
e3f1fb8a,7.900148086045914e-18
d056afb4,1.413605654931551e-19
908ea05d,7.010045498657202e-18
16641e2f,8.932104052705378e-14
36799b97,1.6845750309553204e-18
b39b75a0,8.380530215848654e-16
ad0f9d80,3.29250402333936e-19
c850637f,1.5357456957878785e-15
d1db3550,1.0797940277395358e-16
5618e33d,3.2793456270656575e-17
952fc28d,1.1810143325875267e-16
f084666d,1.979809718943848e-11
9a323fae,1.3614401920248997e-17
487a491f,1.0129650472601927e-16
6fc37a92,2.5121180726937382e-17
c9035805,4.5884171799459475e-18
b07ff3e5,8.709275068139665e-19
1e143cc7,4.35137492693877e-18
d7728546,1.964267155785432e-19
4465c81d,1.4547230133281526e-14
0e6a9039,3.9045706886339045e-16
8dd53ecd,1.2454830359070111e-17
2cc9754c,4.0321875179685445e-17
cfb33ebc,4.821839542229478e-13
901e501d,1.8480690884840163e-19
7974f9e0,1.1549898904840161e-17
0295402f,1.0788052325789022e-17
779813c8,1.341151436832444e-17
5414d6db,1.5810971103332946e-14
